,Country Name,Country Code,Series Name,Date,Value
20658,OECD members,OED,Cost of business start-up procedures (% of GNI per capita),2017,4.344736842
20659,OECD members,OED,"Cost of business start-up procedures, female (% of GNI per capita)",2017,4.344736842
20660,OECD members,OED,"Cost of business start-up procedures, male (% of GNI per capita)",2017,4.344736842
20661,OECD members,OED,Time required to start a business (days),2017,10.09736842
20662,OECD members,OED,"Time required to start a business, female (days)",2017,10.09644737
20663,OECD members,OED,"Time required to start a business, male (days)",2017,10.09644737
20664,OECD members,OED,Unemployment with advanced education (% of total labor force with advanced education),2017,5.940951145
20665,OECD members,OED,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,7.082029995
20666,OECD members,OED,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,4.938788575
20667,OECD members,OED,Unemployment with basic education (% of total labor force with basic education),2017,11.69706969
20668,OECD members,OED,"Unemployment with basic education, female (% of female labor force with basic education)",2017,13.17526339
20669,OECD members,OED,"Unemployment with basic education, male (% of male labor force with basic education)",2017,10.90846828
20670,OECD members,OED,Unemployment with intermediate education (% of total labor force with intermediate education),2017,8.676705633
20671,OECD members,OED,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,10.55130998
20672,OECD members,OED,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,7.558990483
20673,OECD members,OED,"Interest rate spread (lending rate minus deposit rate, %)",2017,..
20674,OECD members,OED,Average time to clear exports through customs (days),2017,..
20675,OECD members,OED,Logistics performance index: Overall (1=low to 5=high),2017,..
20676,OECD members,OED,"Time to export, border compliance (hours)",2017,15.52483921
20677,OECD members,OED,"Time to export, documentary compliance (hours)",2017,4.661144737
20678,OECD members,OED,"Time to import, border compliance (hours)",2017,14.61677895
20679,OECD members,OED,"Time to import, documentary compliance (hours)",2017,5.964071763
20680,Other small states,OSS,Cost of business start-up procedures (% of GNI per capita),2017,23.51923077
20681,Other small states,OSS,"Cost of business start-up procedures, female (% of GNI per capita)",2017,23.51923077
20682,Other small states,OSS,"Cost of business start-up procedures, male (% of GNI per capita)",2017,23.51923077
20683,Other small states,OSS,Time required to start a business (days),2017,18.53846154
20684,Other small states,OSS,"Time required to start a business, female (days)",2017,18.65384615
20685,Other small states,OSS,"Time required to start a business, male (days)",2017,18.46153846
20686,Other small states,OSS,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20687,Other small states,OSS,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20688,Other small states,OSS,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20689,Other small states,OSS,Unemployment with basic education (% of total labor force with basic education),2017,..
20690,Other small states,OSS,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20691,Other small states,OSS,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20692,Other small states,OSS,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20693,Other small states,OSS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20694,Other small states,OSS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20695,Other small states,OSS,"Interest rate spread (lending rate minus deposit rate, %)",2017,6.768933785
20696,Other small states,OSS,Average time to clear exports through customs (days),2017,..
20697,Other small states,OSS,Logistics performance index: Overall (1=low to 5=high),2017,..
20698,Other small states,OSS,"Time to export, border compliance (hours)",2017,54.88799892
20699,Other small states,OSS,"Time to export, documentary compliance (hours)",2017,37.73358573
20700,Other small states,OSS,"Time to import, border compliance (hours)",2017,56.54895123
20701,Other small states,OSS,"Time to import, documentary compliance (hours)",2017,39.002753
20702,Pacific island small states,PSS,Cost of business start-up procedures (% of GNI per capita),2017,33.47777778
20703,Pacific island small states,PSS,"Cost of business start-up procedures, female (% of GNI per capita)",2017,33.47777778
20704,Pacific island small states,PSS,"Cost of business start-up procedures, male (% of GNI per capita)",2017,33.47777778
20705,Pacific island small states,PSS,Time required to start a business (days),2017,20.44444444
20706,Pacific island small states,PSS,"Time required to start a business, female (days)",2017,20.44444444
20707,Pacific island small states,PSS,"Time required to start a business, male (days)",2017,20.44444444
20708,Pacific island small states,PSS,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20709,Pacific island small states,PSS,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20710,Pacific island small states,PSS,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20711,Pacific island small states,PSS,Unemployment with basic education (% of total labor force with basic education),2017,..
20712,Pacific island small states,PSS,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20713,Pacific island small states,PSS,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20714,Pacific island small states,PSS,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20715,Pacific island small states,PSS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20716,Pacific island small states,PSS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20717,Pacific island small states,PSS,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.325460075
20718,Pacific island small states,PSS,Average time to clear exports through customs (days),2017,..
20719,Pacific island small states,PSS,Logistics performance index: Overall (1=low to 5=high),2017,..
20720,Pacific island small states,PSS,"Time to export, border compliance (hours)",2017,64.02381111
20721,Pacific island small states,PSS,"Time to export, documentary compliance (hours)",2017,51.81481444
20722,Pacific island small states,PSS,"Time to import, border compliance (hours)",2017,78.38888889
20723,Pacific island small states,PSS,"Time to import, documentary compliance (hours)",2017,50.41666667
20724,Post-demographic dividend,PST,Cost of business start-up procedures (% of GNI per capita),2017,3.725
20725,Post-demographic dividend,PST,"Cost of business start-up procedures, female (% of GNI per capita)",2017,3.725
20726,Post-demographic dividend,PST,"Cost of business start-up procedures, male (% of GNI per capita)",2017,3.725
20727,Post-demographic dividend,PST,Time required to start a business (days),2017,11.59166667
20728,Post-demographic dividend,PST,"Time required to start a business, female (days)",2017,11.59027778
20729,Post-demographic dividend,PST,"Time required to start a business, male (days)",2017,11.59027778
